No.,file_name,law_type,year,law_name,Số hiệu,lĩnh_vực,status,file_path,file_type,"SỬA ĐỔI, BỔ SUNG",_so_hieu_key,CHECK_META_IN_AUTH,CHECK_AUTH_IN_META,RECORD_TYPE,IN_AUTHORITATIVE
90,Luật-24-2018-QH14,LUẬT,2018,Luật An Ninh Mạng,24/2018/QH14,economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-24-2018-QH14.docx,.docx,,24/2018/QH14,OK,,METADATA_ROW,True
91,Luật-24-2023-QH15,LUẬT,2023,Luật Viễn Thông,24/2023/QH15,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-24-2023-QH15.docx,.docx,,24/2023/QH15,OK,,METADATA_ROW,True
92,Luật-25-2008-QH12,LUẬT,2008,Luật Bảo Hiểm Y Tế,25/2008/QH12,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-25-2008-QH12.docx,.docx,,25/2008/QH12,OK,,METADATA_ROW,True
93,Luật-25-2018-QH14,LUẬT,2018,Luật Tố Cáo,25/2018/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-25-2018-QH14.docx,.docx,,25/2018/QH14,OK,,METADATA_ROW,True
94,Luật-25-2023-QH15,LUẬT,2023,"Luật Quản Lý, Bảo Vệ Công Trình Quốc Phòng Và Khu Quân Sự",25/2023/QH15,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-25-2023-QH15.docx,.docx,,25/2023/QH15,OK,,METADATA_ROW,True
95,Luật-26-2008-QH12,LUẬT,2008,Luật Thi Hành Án Dân Sự,26/2008/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-26-2008-QH12.docx,.docx,,26/2008/QH12,OK,,METADATA_ROW,True
96,Luật-26-2012-QH13,LUẬT,2012,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Thuế Thu Nhập Cá Nhân",26/2012/QH13,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-26-2012-QH13.docx,.docx,"SỬA ĐỔI, BỔ SUNG",26/2012/QH13,OK,,METADATA_ROW,True
97,Luật-26-2018-QH14,LUẬT,2018,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Thể Dục, Thể Thao",26/2018/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-26-2018-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",26/2018/QH14,OK,,METADATA_ROW,True
98,Luật-26-2023-QH15,LUẬT,2023,Luật Căn Cước,26/2023/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-26-2023-QH15.docx,.docx,,26/2023/QH15,OK,,METADATA_ROW,True
99,Luật-27-2008-QH12,LUẬT,2008,Luật Thuế Tiêu Thụ Đặc Biệt,27/2008/QH12,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-27-2008-QH12.docx,.docx,,27/2008/QH12,OK,,METADATA_ROW,True
100,Luật-27-2018-QH14,LUẬT,2018,Luật Đo Đạc Và Bản Đồ,27/2018/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-27-2018-QH14.docx,.docx,,27/2018/QH14,OK,,METADATA_ROW,True
101,Luật-27-2023-QH15,LUẬT,2023,Luật Nhà Ở,27/2023/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-27-2023-QH15.docx,.docx,,27/2023/QH15,OK,,METADATA_ROW,True
102,Luật-28-2009-QH12,LUẬT,2009,Luật Lý Lịch Tư Pháp,28/2009/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-28-2009-QH12.docx,.docx,,28/2009/QH12,OK,,METADATA_ROW,True
103,Luật-28-2013-QH13,LUẬT,2013,"Luật Phòng, Chống Khủng Bố",28/2013/QH13,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-28-2013-QH13.docx,.docx,,28/2013/QH13,OK,,METADATA_ROW,True
104,Luật-28-2023-QH15,LUẬT,2023,Luật Tài Nguyên Nước,28/2023/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-28-2023-QH15.docx,.docx,,28/2023/QH15,OK,,METADATA_ROW,True
105,Luật-29-2013-QH13,LUẬT,2013,Luật Khoa Học Và Công Nghệ,29/2013/QH13,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-29-2013-QH13.docx,.docx,,29/2013/QH13,OK,,METADATA_ROW,True
106,Luật-29-2018-QH14,LUẬT,2018,Luật Bảo Vệ Bí Mật Nhà Nước,29/2018/QH14,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-29-2018-QH14.docx,.docx,,29/2018/QH14,OK,,METADATA_ROW,True
107,Luật-29-2023-QH15,LUẬT,2023,Luật Kinh Doanh Bất Động Sản,29/2023/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-29-2023-QH15.docx,.docx,,29/2023/QH15,OK,,METADATA_ROW,True
108,Luật-30-2013-QH13,LUẬT,2013,Luật Giáo Dục Quốc Phòng Và An Ninh,30/2013/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-30-2013-QH13.docx,.docx,,30/2013/QH13,OK,,METADATA_ROW,True
109,Luật-30-2018-QH14,LUẬT,2018,Luật Đặc Xá,30/2018/QH14,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-30-2018-QH14.docx,.docx,,30/2018/QH14,OK,,METADATA_ROW,True
110,Luật-30-2023-QH15,LUẬT,2023,"Luật Lực Lượng Tham Gia Bảo Vệ An Ninh, Trật Tự Ở Cơ Sở",30/2023/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-30-2023-QH15.docx,.docx,,30/2023/QH15,OK,,METADATA_ROW,True
111,Luật-31-2018-QH14,LUẬT,2018,Luật Trồng Trọt,31/2018/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-31-2018-QH14.docx,.docx,,31/2018/QH14,OK,,METADATA_ROW,True
112,Luật-31-2024-QH15,LUẬT,2024,Luật Đất Đai,31/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-31-2024-QH15.docx,.docx,,31/2024/QH15,OK,,METADATA_ROW,True
113,Luật-32-2004-QH11,LUẬT,2004,Luật CỦA QUỐC HỘI NƯỚC CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM SỐ 32/2004/QH11 NGÀY 03 THÁNG 12 NĂM 2004 VỀ AN NINH QUỐC GIA,32/2004/QH11,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-32-2004-QH11.docx,.docx,,32/2004/QH11,OK,,METADATA_ROW,True
114,Luật-32-2013-QH13,LUẬT,2013,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Thuế Thu Nhập Doanh Nghiệp",32/2013/QH13,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-32-2013-QH13.docx,.docx,"SỬA ĐỔI, BỔ SUNG",32/2013/QH13,OK,,METADATA_ROW,True
115,Luật-32-2018-QH14,LUẬT,2018,Luật Chăn Nuôi,32/2018/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-32-2018-QH14.docx,.docx,,32/2018/QH14,OK,,METADATA_ROW,True
116,Luật-32-2024-QH15,LUẬT,2024,Luật Các Tổ Chức Tín Dụng,32/2024/QH15,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-32-2024-QH15.docx,.docx,,32/2024/QH15,OK,,METADATA_ROW,True
117,Luật-33-2009-QH12,LUẬT,2009,Luật CƠ QUAN ĐẠI DIỆN NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Ở NƯỚC NGOÀI,33/2009/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-33-2009-QH12.docx,.docx,,33/2009/QH12,OK,,METADATA_ROW,True
118,Luật-33-2013-QH13,LUẬT,2013,"Luật Phòng, Chống Thiên Tai",33/2013/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-33-2013-QH13.docx,.docx,,33/2013/QH13,OK,,METADATA_ROW,True
119,Luật-33-2018-QH14,LUẬT,2018,Luật Cảnh Sát Biển Việt Nam,33/2018/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-33-2018-QH14.docx,.docx,,33/2018/QH14,OK,,METADATA_ROW,True
120,Luật-33-2024-QH15,LUẬT,2024,Luật Lưu Trữ,33/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-33-2024-QH15.docx,.docx,,33/2024/QH15,OK,,METADATA_ROW,True
121,Luật-34-2018-QH14,LUẬT,2018,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Giáo Dục Đại Học",34/2018/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-34-2018-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",34/2018/QH14,OK,,METADATA_ROW,True
122,Luật-34-2024-QH15,LUẬT,2024,Luật Tổ Chức Tòa Án Nhân Dân,34/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-34-2024-QH15.docx,.docx,,34/2024/QH15,OK,,METADATA_ROW,True
123,Luật-35-2013-QH13,LUẬT,2013,Luật Hòa Giải Ở Cơ Sở,35/2013/QH13,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-35-2013-QH13.docx,.docx,,35/2013/QH13,OK,,METADATA_ROW,True
124,Luật-35-2018-QH14,LUẬT,2018,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của 37 Luật Có Liên Quan Đến Quy Hoạch",35/2018/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-35-2018-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",35/2018/QH14,OK,,METADATA_ROW,True
125,Luật-35-2024-QH15,LUẬT,2024,Luật Đường Bộ,35/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-35-2024-QH15.docx,.docx,,35/2024/QH15,OK,,METADATA_ROW,True
126,Luật-36-2005-QH11,LUẬT,2005,Luật Thương Mại,36/2005/QH11,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-36-2005-QH11.docx,.docx,,36/2005/QH11,OK,,METADATA_ROW,True
127,Luật-36-2009-QH12,LUẬT,2009,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Sở Hữu Trí Tuệ",36/2009/QH12,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-36-2009-QH12.docx,.docx,"SỬA ĐỔI, BỔ SUNG",36/2009/QH12,OK,,METADATA_ROW,True
128,Luật-36-2018-QH14,LUẬT,2018,"Luật Phòng, Chống Tham Nhũng",36/2018/QH14,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-36-2018-QH14.docx,.docx,,36/2018/QH14,OK,,METADATA_ROW,True
129,Luật-36-2024-QH15,LUẬT,2024,"Luật Trật Tự, An Toàn Giao Thông Đường Bộ",36/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-36-2024-QH15.docx,.docx,,36/2024/QH15,OK,,METADATA_ROW,True
130,Luật-37-2018-QH14,LUẬT,2018,Luật Công An Nhân Dân,37/2018/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-37-2018-QH14.docx,.docx,,37/2018/QH14,OK,,METADATA_ROW,True
131,Luật-37-2024-QH15,LUẬT,2024,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Đấu Giá Tài Sản",37/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-37-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",37/2024/QH15,OK,,METADATA_ROW,True
132,Luật-38-2013-QH13,LUẬT,2013,Luật Việc Làm,38/2013/QH13,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-38-2013-QH13.docx,.docx,,38/2013/QH13,OK,,METADATA_ROW,True
133,Luật-38-2019-QH14,LUẬT,2019,Luật Quản Lý Thuế,38/2019/QH14,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-38-2019-QH14.docx,.docx,,38/2019/QH14,OK,,METADATA_ROW,True
134,Luật-38-2024-QH15,LUẬT,2024,"Luật Công Nghiệp Quốc Phòng, An Ninh Và Động Viên Công Nghiệp",38/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-38-2024-QH15.docx,.docx,,38/2024/QH15,OK,,METADATA_ROW,True
135,Luật-39-2009-QH12,LUẬT,2009,Luật Người Cao Tuổi,39/2009/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-39-2009-QH12.docx,.docx,,39/2009/QH12,OK,,METADATA_ROW,True
136,Luật-39-2024-QH15,LUẬT,2024,Luật Thủ Đô,39/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-39-2024-QH15.docx,.docx,,39/2024/QH15,OK,,METADATA_ROW,True
137,Luật-40-2019-QH14,LUẬT,2019,Luật Kiến Trúc,40/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-40-2019-QH14.docx,.docx,,40/2019/QH14,OK,,METADATA_ROW,True
138,Luật-40-2024-QH15,LUẬT,2024,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Cảnh Vệ",40/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-40-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",40/2024/QH15,OK,,METADATA_ROW,True
139,Luật-41-2013-QH13,LUẬT,2013,Luật Bảo Vệ Và Kiểm Dịch Thực Vật,41/2013/QH13,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-41-2013-QH13.docx,.docx,,41/2013/QH13,OK,,METADATA_ROW,True
140,Luật-41-2019-QH14,LUẬT,2019,Luật Thi Hành Án Hình Sự,41/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-41-2019-QH14.docx,.docx,,41/2019/QH14,OK,,METADATA_ROW,True
141,Luật-41-2024-QH15,LUẬT,2024,Luật Bảo Hiểm Xã Hội,41/2024/QH15,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-41-2024-QH15.docx,.docx,,41/2024/QH15,OK,,METADATA_ROW,True
142,Luật-42-2009-QH12,LUẬT,2009,Luật Tần Số Vô Tuyến Điện,42/2009/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-42-2009-QH12.docx,.docx,,42/2009/QH12,OK,,METADATA_ROW,True
143,Luật-42-2013-QH13,LUẬT,2013,Luật Tiếp Công Dân,42/2013/QH13,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-42-2013-QH13.docx,.docx,,42/2013/QH13,OK,,METADATA_ROW,True
144,Luật-42-2019-QH14,LUẬT,2019,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Kinh Doanh Bảo Hiểm, Luật Sở Hữu Trí Tuệ",42/2019/QH14,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-42-2019-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",42/2019/QH14,OK,,METADATA_ROW,True
145,Luật-42-2024-QH15,LUẬT,2024,"Luật Quản Lý, Sử Dụng Vũ Khí, Vật Liệu Nổ và công cụ hỗ trợ ",42/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-42-2024-QH15.docx,.docx,,42/2024/QH15,OK,,METADATA_ROW,True
146,Luật-43-2019-QH14,LUẬT,2019,Luật Giáo Dục,43/2019/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-43-2019-QH14.docx,.docx,,43/2019/QH14,OK,,METADATA_ROW,True
147,Luật-43-2024-QH15,LUẬT,2024,"LUẬT Sửa đổi, bổ sung một số điều của Luật Đất đai số 31/2024/QH15, Luật Nhà ở số 27/2023/QH15, Luật Kinh doanh bất động sản số 29/2023/QH15 và Luật Các tổ chức tín dụng số 32/2024/QH15",43/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-43-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",43/2024/QH15,OK,,METADATA_ROW,True
148,Luật-44-2013-QH13,LUẬT,2013,"Luật Thực Hành Tiết Kiệm, Chống Lãng Phí",44/2013/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-44-2013-QH13.docx,.docx,,44/2013/QH13,OK,,METADATA_ROW,True
149,Luật-44-2019-QH14,LUẬT,2019,"Luật Phòng, Chống Tác Hại Của Rượu, Bia",44/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-44-2019-QH14.docx,.docx,,44/2019/QH14,OK,,METADATA_ROW,True
150,Luật-44-2024-QH15,LUẬT,2024,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Dược",44/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-44-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",44/2024/QH15,OK,,METADATA_ROW,True
151,Luật-45-2009-QH12,LUẬT,2009,Luật Thuế Tài Nguyên,45/2009/QH12,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-45-2009-QH12.docx,.docx,,45/2009/QH12,OK,,METADATA_ROW,True
152,Luật-45-2024-QH15,LUẬT,2024,Luật Di Sản Văn Hóa,45/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-45-2024-QH15.docx,.docx,,45/2024/QH15,OK,,METADATA_ROW,True
153,Luật-46-2010-QH12,LUẬT,2010,Luật Ngân Hàng Nhà Nước Việt Nam,46/2010/QH12,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-46-2010-QH12.docx,.docx,,46/2010/QH12,OK,,METADATA_ROW,True
154,Luật-46-2014-QH13,LUẬT,2014,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Bảo Hiểm Y Tế",46/2014/QH13,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-46-2014-QH13.docx,.docx,"SỬA ĐỔI, BỔ SUNG",46/2014/QH13,OK,,METADATA_ROW,True
155,Luật-46-2019-QH14,LUẬT,2019,Luật Thư Viện,46/2019/QH14,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-46-2019-QH14.docx,.docx,,46/2019/QH14,OK,,METADATA_ROW,True
156,Luật-46-2024-QH15,LUẬT,2024,Luật Công Chứng,46/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-46-2024-QH15.docx,.docx,,46/2024/QH15,OK,,METADATA_ROW,True
157,Luật-47-2014-QH13,LUẬT,2014,"Luật Nhập Cảnh, Xuất Cảnh, Quá Cảnh, Cư Trú CỦA NGƯỜI NƯỚC NGOÀI TẠI VIỆT NAM",47/2014/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-47-2014-QH13.docx,.docx,,47/2014/QH13,OK,,METADATA_ROW,True
158,Luật-47-2024-QH15,LUẬT,2024,Luật Quy Hoạch Đô Thị Và Nông Thôn,47/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-47-2024-QH15.docx,.docx,,47/2024/QH15,OK,,METADATA_ROW,True
159,Luật-48-2010-QH12,LUẬT,2010,Luật Thuế Sử Dụng Đất Phi Nông Nghiệp,48/2010/QH12,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-48-2010-QH12.docx,.docx,,48/2010/QH12,OK,,METADATA_ROW,True
160,Luật-48-2014-QH13,LUẬT,2014,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Giao Thông Đường Thủy Nội Địa",48/2014/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-48-2014-QH13.docx,.docx,"SỬA ĐỔI, BỔ SUNG",48/2014/QH13,OK,,METADATA_ROW,True
161,Luật-48-2019-QH14,LUẬT,2019,Luật Dân Quân Tự Vệ,48/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-48-2019-QH14.docx,.docx,,48/2019/QH14,OK,,METADATA_ROW,True
162,Luật-48-2024-QH15,LUẬT,2024,Luật Thuế Giá Trị Gia Tăng,48/2024/QH15,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-48-2024-QH15.docx,.docx,,48/2024/QH15,OK,,METADATA_ROW,True
163,Luật-49-2005-QH11,LUẬT,2005,Luật Các Công Cụ Chuyển Nhượng,49/2005/QH11,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-49-2005-QH11.docx,.docx,,49/2005/QH11,OK,,METADATA_ROW,True
164,Luật-49-2010-QH12,LUẬT,2010,Luật Bưu Chính,49/2010/QH12,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-49-2010-QH12.docx,.docx,,49/2010/QH12,OK,,METADATA_ROW,True
165,Luật-49-2019-QH14,LUẬT,2019,"Luật Xuất Cảnh, Nhập Cảnh Của Công Dân Việt Nam",49/2019/QH14,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-49-2019-QH14.docx,.docx,,49/2019/QH14,OK,,METADATA_ROW,True
166,Luật-49-2024-QH15,LUẬT,2024,Luật Phòng Không Nhân Dân,49/2024/QH15,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-49-2024-QH15.docx,.docx,,49/2024/QH15,OK,,METADATA_ROW,True
167,Luật-50-2005-QH11,LUẬT,2005,Luật Sở Hữu Trí Tuệ,50/2005/QH11,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-50-2005-QH11.docx,.docx,,50/2005/QH11,OK,,METADATA_ROW,True
168,Luật-50-2010-QH12,LUẬT,2010,Luật Sử Dụng Năng Lượng Tiết Kiệm Và Hiệu Quả,50/2010/QH12,economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-50-2010-QH12.docx,.docx,,50/2010/QH12,OK,,METADATA_ROW,True
169,Luật-50-2014-QH13,LUẬT,2014,Luật Xây Dựng,50/2014/QH13,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-50-2014-QH13.docx,.docx,,50/2014/QH13,OK,,METADATA_ROW,True
170,Luật-50-2024-QH15,LUẬT,2024,Luật Công Đoàn,50/2024/QH15,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-50-2024-QH15.docx,.docx,,50/2024/QH15,OK,,METADATA_ROW,True
171,Luật-51-2010-QH12,LUẬT,2010,Luật Người Khuyết Tật,51/2010/QH12,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-51-2010-QH12.docx,.docx,,51/2010/QH12,OK,,METADATA_ROW,True
172,Luật-51-2014-QH13,LUẬT,2014,Luật Phá Sản,51/2014/QH13,economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-51-2014-QH13.docx,.docx,,51/2014/QH13,OK,,METADATA_ROW,True
173,Luật-51-2019-QH14,LUẬT,2019,"Luật SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA LUẬT NHẬP CẢNH, XUẤT CẢNH, QUÁ CẢNH, CƯ TRÚ CỦA NGƯỜI NƯỚC NGOÀI TẠI VIỆT NAM",51/2019/QH14,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-51-2019-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",51/2019/QH14,OK,,METADATA_ROW,True
174,Luật-51-2024-QH15,LUẬT,2024,"Luật Sửa Đổi, Bổ Sung Một Số Điều Của Luật Bảo Hiểm Y Tế",51/2024/QH15,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-51-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",51/2024/QH15,OK,,METADATA_ROW,True
175,Luật-52-2010-QH12,LUẬT,2010,Luật Nuôi Con Nuôi,52/2010/QH12,non-economics,Văn bản còn hiệu lực,D:\Github\KLTN\application\inputs\full_law\Luật-52-2010-QH12.docx,.docx,,52/2010/QH12,OK,,METADATA_ROW,True
176,Luật-52-2014-QH13,LUẬT,2014,Luật Hôn Nhân Và Gia Đình,52/2014/QH13,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-52-2014-QH13.docx,.docx,,52/2014/QH13,OK,,METADATA_ROW,True
177,Luật-52-2019-QH14,LUẬT,2019,"Luật Sửa Đổi, Bổ Sung Một Số Điều CỦA LUẬT CÁN BỘ, CÔNG CHỨC VÀ LUẬT VIÊN CHỨC",52/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-52-2019-QH14.docx,.docx,"SỬA ĐỔI, BỔ SUNG",52/2019/QH14,OK,,METADATA_ROW,True
178,Luật-52-2024-QH15,LUẬT,2024,"LUẬT SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA LUẬT SĨ QUAN QUÂN ĐỘI NHÂN DÂN VIỆT NAM ",52/2024/QH15,non-economics,Văn bản bị sửa đổi,D:\Github\KLTN\application\inputs\full_law\Luật-52-2024-QH15.docx,.docx,"SỬA ĐỔI, BỔ SUNG",52/2024/QH15,OK,,METADATA_ROW,True
179,Luật-53-2019-QH14,LUẬT,2019,Luật Lực Lượng Dự Bị Động Viên,53/2019/QH14,non-economics,Văn bản hết hiệu lực một phần,D:\Github\KLTN\application\inputs\full_law\Luật-53-2019-QH14.docx,.docx,,53/2019/QH14,OK,,METADATA_ROW,True
